Id,twitter,polarity,aspect1,aspect2,aspect3,aspect4
296,"governo estadual havia anunciado a permissão para reabrir o comércio e os serviços não essenciais, mantendo acesso restrito para evitar aglomerações e álcool gel para o público.https://t.co/ihsuswuzvn",1,governo_estadual,aglomerações,álcool_gel,none
297,governo federal muda tom e adota mote proteger vidas e empregos em nova campanha contra o coronavírus,1,governo_federal,none,empregos,nova_campanha
298,"guardem bem estas palavras. vamos ver muita gente a recordá-las, muitas vezes. o que antónio costa está a dizer é, obviamente, mentira.antónio costa afasta cenário de austeridade pós-coronavírus https://t.co/favt61jpuj",1,cenário_de_austeridade,Pós-coronavírus,none,none
302,"hoje no blog trincheira, já com um layout melhor, falo sobre a necessidade da formação de uma rede de proteção social para as comunidades e periferias, frente às externalidades trazidas pela pandemia do coronavirus.acessa lá, comenta e participe!https://t.co/tnkhjjalzu https://t.co/91dxudx0sz",1,rede_de_proteção_social,pandemia,none,none
303,"hoje, conversei com luiz andrade, preparador físico do @ecbahia, sobre os desafios de ter atletas treinando, em casa, nesse momento, e a incerteza que vive o futebol na pandemia do novo coronavírus! segundo ele, jogadores tricolores estão de parabéns!https://t.co/kdruiqcvza",1,futebol_na_pandemia,novo_coronavírus,none,none
305,"homem de 99, que lutou na segunda guerra mundial, recebe alta após contrair o novo coronavírus. https://t.co/dcjotmvw4n https://t.co/q1lpnqcl8s",1,novo_coronavírus,none,none,none
307,https://t.co/ehj334bpzk uel contra o coronavírus: projeto de máscaras de alta proteção desenvolvido por professores da enfermagem e design!👏👏👏👏👏,1,máscaras_de_alta_proteção,none,none,none
308,"Infectados devem desenvolver ‘alguma proteção” contra covid-19, diz OMS https://t.co/dI7DzxpgxP",1,infectados,proteção_contra_covid-19,oms,none
313,"islândia, tailândia, alemanha, nova zelândia, finlândia, islândia e dinamarca: sabem o que estes países têm em comum? são comandados por mulheres e foram apontados como exemplos de gestão de crise de saúde do coronavírus. #elasporelas #portodasnóshttps://t.co/j7bmpcac5n",1,mulheres_líderes,crise_de_saúde,none,none
315,ja temos a nossa furacão conectada na internet e protegida do coronavírus! 📲😷 https://t.co/wiiykxu6rh,1,none,none,none,none
317,luvas descartáveis podem aumentar o risco de infecção por covid-19. produtos protegem da contaminação do coronavírus por um período muito curto. entenda: https://t.co/dvkgjwjqpv 🌐,1,luvas_descartáveis,risco_de_infecção,Covid-19,contaminação
318,"mais de 200 horas de trabalho entre roteiro e edição. Cerca de 1100 fontes consultada se 1h e 11 minutos de material o spotniks lançou o primeiro documentário sobre o coronavirus, da descoberta aos fatos mais recentes. confiram aí",1,documentário_sobre_coronavírus,none,none,none
319,mais de 500 mil pessoas no mundo estão recuperadas do coronavírus https://t.co/42havg0lnp,1,recuperados_do_coronavírus,none,none,none
320,"mais de 500 mil se curaram da covid-19 no mundo, diz universidade dos eua @uolnoticias @uol https://t.co/oj08ai9aq0",1,curados,Covid-19,none,none
322,"major olivaldi borges azevedo desencadeou megaoperação para impedir a contaminação de indígenas por coronavírus, que foi destaque no fantástico, da globo, e teria irritado bolsonaro . https://t.co/avmru6msnf",1,contaminação_de_indígenas,,bolsonaro,none
325,membros do governo da nova zelândia cortam o próprio salário em 20% | coronavírus | g1 https://t.co/ekgmbwcnqp. aqui na república das bananas isso é uma utopía,1,governo_da_nova_zelândia,salário,none,none
326,menino de dois anos diagnosticado com coronavírus após transplante ganha festa de aniversário no hospital https://t.co/htweajdgm7 #g1 https://t.co/szmk1zjyqs,1,diagnósticado,none,none,none
328,"ministério trabalha “full-time” para tentar aumentar testagem do coronavírus, diz mandetta https://t.co/5swvp1w01s siga @uinstante",1,testagem,none,none,none
329,"modelaram como desenvolvemos imunidade contra o sars-cov-2 e outros coronavírus. e na falta de outras intervenções, ele pode continuar sendo um problema até 2024(!). o que aceleraria o processo de forma não catastrófica seriam novos tratamentos e aumentar a capacidade de leitos.",1,imunidade,novos_tratamentos,capacidade_de_leitos,none
335,"mst enfrenta pandemia do coronavírus com a solidariedade | sem terra doam mais de três toneladas de frutas e verduras dos assentamentos em santa maria da boa vista, no pernambuco . Saiba mais: https://t.co/t8xlbikmmf#quarentenasemterra#alimentosaudáveléumdireito",1,mst,pandemia,none,pernambuco
337,mulheres na liderança são o diferencial dos países com as melhores respostas ao coronavírus - https://t.co/qdwdfnyyvk,1,mulheres_líderes,none,none,none
339,mundo - primeira-ministra da nova zelândia aceita corte no salário em solidariedade com afetados pela... https://t.co/cprubtyy6x,1,primeira_ministra_da_nova_zelândia_aceita_corte_no_salário,solidariedade,none,none
342,"na crise gerada pelo novo coronavírus, a celeridade nos trâmites burocráticos dos medicamentos à população possui enorme relevância. o projeto do dep fed general peternelli permite concessão automática de registro aos medicamentos que já tenham sido autorizados por outros países. https://t.co/wojt0bfqvu",1,medicamentos,concessão_automática_de_registo_aos_medicamentos,crise,novo_coronavírus
344,"na semana passada, publiquei sobre a primeira-recém nascida do brasil a testar positivo para covid-19. estava na uti neonatal do santa joana, local onde se contaminou após nascer. ontem, a notícia boa: a pequena rebeca recebeu alta https://t.co/freie2maf7",1,none,none,none,none
349,não entendo porque ngm exagera para falar bem. para o lado positivo. https://t.co/l5zzwbm53u,1,none,none,none,none
350,não precisa de pânico o coronavírus vai embora que ninguém vai perceber fique em casa e siga as instruções que vamos vencer,1,none,none,none,none
352,"nas contas do ministério da saúde, país tem mais pessoas curadas do que casos de coronavírus https://t.co/abzfimouxv",1,ministério_da_saúde,pessoas_curadas,casos_de_coronavírus,none
353,"nesses tempos difíceis, vamos praticar mais a generosidade? a @cureamarina precisa de vc! #covid19 #coronavirus #generosidade #cureamarina #ajuda #zolgensma #atrofiamuscularespinhal",1,none,none,none,none
355,"no ranking da infâmia da era do coronavírus, aras ocupará o segundo lugar - 13/04/2020 - uol notícias https://t.co/rscpyootmd",1,none,none,none,none
356,"no rio grande do sul, a preocupação com o coronavírus é tanta que até cavalos estão usando máscaras. tudo ideia de um reciclador para incentivar a população de se proteger contra a doença. #borabrasil #bandjornalismo https://t.co/nmho0j8o1u",1,proteger_contra_a_doença,none,none,none
359,"nosso papel é informar, lembrar e ressaltar que: o novo #coronavírus não causa uma gripe comum 😰 ainda não há remédio ou vacina 😢 a melhor solução é o isolamento social 👵🏽 ❌ 🧔🏻 #fiqueemcasa ❤️ #covid19 #prevenção #saúde #setrebahia @saudegovba @governodabahia https://t.co/fjrewknlxp",1,remédio,vacina,isolamento_social,none
360,"notícia boa 14,026 casos de recovered no brasil... deus acima de tudo 🙏fonte: https://t.co/fshr183dq3",1,casos_recuperados,none,none,none
363,"o @marcelovalada10 escreve também sobre os riscos da covid-19 para fumantes (cigarro, cigarro eletrônico e maconha) https://t.co/udkd7x77bb",1,risco_da_covid-19,none,none,none
364,"o @minsaude divulga, pela primeira vez, o número de pessoas recuperadas do #coronavírus, até 14/04:▶️25.262 pacientes diagnosticados p/ #covid-19▶️1.532 óbitos▶️9.704 pacientes internados▶️14.026 recuperados",1,pessoas_recuperadas,pacientes_diagnosticados,Covid-19,none
365,"o amor nos tempos do coronavírus... ou a morte nos tempos do coronavírus, por rita almeida https://t.co/k9l2w6xpr2 https://t.co/ncpbbkkwev",1,none,none,none,none
366,o áudio definitivo! minha priminha de oito anos compartilhou no grupo da família tudo o que você precisa saber sobre o coronavírus. https://t.co/ewhqyawf8z,1,none,none,none,none
369,o brasil tem 14.026 pessoas que já se curaram do coronavírus. uma boa notícia em meio a tantas negativas. graças a deus.,1,pessoas_curadas,none,none,none
371,"o cantor eduardo costa desafiando os pastores a exterminar o coronavirus.eu sou a favor da treta, já estou avisando.😂😂😂😂😂😂👉👌 https://t.co/shinhwvxsx",1,none,none,none,none
372,"Pesquisadores da UFRRJ de Nova Iguaçu, localizada em uma das regiões mais negligenciadas pelo poder público no Rio de Janeiro, desenvolveram sistema para diagnóstico de Covid-19. Viva a universidade pública! Viva a ciência! Viva a Baixada Fluminense! \nhttps://t.co/URi3Gqn0ny'",1,UFRRJ,rio_de_janeiro,sistema_de_diagnóstico,Covid-19
374,"o diretor do foro da jfce, juiz federal alcides saldanha lima, participou, nesta terça feira, dia 14/4, de reunião do comitê de enfrentamento ao coronavírus no ceará, com o governador do estado, camilo santana, além… https://t.co/bob1jpbyic",1,comitê_de_enfrentamento,ceará,camilo_santana,none
387,"o governo do rn, ciente dos prejuízos causados ao setor produtivo em razão da pandemia do novo coronavírus (covid-19), resolveu reduzir para 12% a carga tributária da base do cálculo do icms incidente nas operações… https://t.co/dmvalwq8z4",1,pandemia,novo_coronavírus,Covid-19,icmc
389,"o ministério da saúde divulga, pela primeira vez, o número de pessoas recuperadas do coronavírus: 14.026.a última atualização registra 25.262 casos da doença, 1.532 mortes e 9.704 pacientes internados.",1,pessoas_recuperadas,casos_de_doença,mortes,pacientes_internados
390,"Em Rondônia, MPT, MPF, DPU, DPE, CEDH e OAB pedem criação de grupo de trabalho de atenção a indígenas contra a Covid-19",1,rondônia,grupo_de_trabalho,Covid-19,none
403,o projeto apresentado por nosso deputado estadual @gdacunha permite que os deputados da assembleia mineira doem suas verbas de gabinete economizadas para enfrentamento de crises como a do coronavírus. https://t.co/vyzo81mbuq,1,enfrentamento_de_crises,none,none,none
404,o que países com melhor resposta ao coronavírus tem em comum? mulheres na liderança. #coronavírus #liderançafeminina #pararefletir #paraagir #praresolveragora https://t.co/kad4aro5i7,1,none,mulheres_líderes,none,none
405,"o senado aprovou o pl 1.194/2020, apresentado pelo senador @collor (pros-al), que regulamenta a doação de excedentes de comida não comercializada pelas empresas. o objetivo é amenizar efeitos da pandemia do novo coronavírus,\xa0incentivando a doação de alimentos a carentes. https://t.co/rtasp3htnd",1,doação,efeitos_da_pandemia,novo_coronavírus,doação_de_alimentos
408,"o trib3 é responsável pela produção de uma proteína que pode interagir com o coronavírus em células epiteliais do pulmão. o grupo de risco de homens idosos costuma ter uma expressão menor do gene, o que explicaria o desenvolvimento de sintomas mais graves na população masculina",1,células_epitelias_do_pulmão,grupo_de_risco,none,none
409,"o uso de máscara caseira pode evitar a contaminação pelo novo coronavírus entre pessoas próximas assintomáticas e pré-sintomáticas, pois oferece uma barreira contra a contaminação por gotículas, desde que associado a medidas de prevenção.segue o fio!",1,máscara_caseira,contaminação,novo_coronavírus,assintomáticos
410,"objetivo é incentivar a mobilidade, especialmente no cenário atual, ao qual devemos seguir as indicações da #oms para conter o novo #coronavirus e evitar que grandes grupos se reúnam presencialmente.https://t.co/azvtnvtnjy",1,indicações_da_oms,none,novo_coronavírus,none
411,"observatur ms lança pesquisa para levantar impactos da pandemia no setor: o observatório do turismo de mato grosso do sul, em parceria com a rede brasileira de observatórios de turismo, desenvolveu a pesquisa de sondagem empresarial, com o objetivo de… https://t.co/tsrsaqmzye https://t.co/vsqk8qsazr",1,impactos_da_pandemia,none,none,none
412,oms libera imagens da cura do coronavirus https://t.co/nlxdd3pcyw,1,oms,cura_do_coronavírus,none,none
413,opinião: imensa maioria se cura do coronavírus sem sequelas. | @rconstantino saiba mais: https://t.co/qtcznhysrg https://t.co/a6cferisj2,1,cura_do_coronavírus,none,none,none
414,os cientistas dos eua disseram a casa branca que não há indicação que a infecção por coronavírus gere anticorpos . por isso a única solução para esta pandemia é a quarentena com separação e isolamento social enquanto não se descobre uma vacina !https://t.co/od3ik9uehh,1,cientistas,infecção_por_coronavírus,anticorpos,pandemia
415,os exames de @jairbolsonaro para detectar foi infectado pela #covid19 foi classificado como sigilo após pedido da lei de acesso à informação. #coronavírus #saúdeepazhttps://t.co/gsbxosh9zk,1,jair_bolsonaro,lei_de_acesso_à_informação,Covid-19,none
418,"'Com o isolamento social ocasionado pelo covid-19, empresas investem em tecnologia e inovação para continuarem a atender seus beneficiários durante a quarentena. #coronavirus #odontologiasuplementar #revistaapolice\nhttps://t.co/2oML0Nhis9'}",1,isolamento_social,Covid-19,quarentena,none
422,parabéns pela atitude @baciodilatte alegra os heróis da saúde que estão na luta direta ao #coronavirus aqui no #brasil 👏🏻👏🏻,1,heróis_da_saúde,brasil,none,none
423,"parabéns, sen. soraya thronicke (psl/ms) por estar a favor de usar o dinheiro do fundo eleitoral para combater o novo coronavírus (covid-19) @sorayathronicke @vemprarua_br https://t.co/bup7bfacrm #fundãoparaasaúde",1,fundo_eleitoral,Covid-19,novo_coronavírus,none
424,paraisópolis adota estrutura de guerra para enfrentar coronavírus https://t.co/jh2z1afkbo,1,paraisópolis,enfretar_coronavirus,none,none
425,parcela do auxílio emergencial pode chegar a r$ 1.800 por família entenda @uoleconomia @uol https://t.co/xa4RdKs1ew,1,parcela_do_auxílio_emergencial,none,none,none
426,participo agora do @aquinaband apresentado pelos jornalistas luís ernesto lacombe e sílvia poppovic na @bandtv. o debate é sobre estratégias de isolamento e o combate ao coronavírus no brasil. conto com a tua audiência!,1,estratégias_de_isolamento,combate_ao_coronavírus,brasil,none
436,pessoal! estou ao vivo na @cbnoficial falando sobre as ações do senado federal no combate ao coronavírus. conto com a audiência de vocês! https://t.co/ozvzvrwofy,1,combate_ao_coronavírus,none,none,none
441,"polícia apreende equipamento to de combate ao coronavírus roubado de cumbica. um dos envolvidos, marcos zheng, disse ser ligado à câmara de comércio brasil china. será? é preciso investigar. https://t.co/mtopfwrnxx",1,combate_ao_coronavírus,none,none,none
443,"por quê @lhmandetta, não divulga a quantidade dos que foram curados do coronavírus? https://t.co/egosjbwsdl",1,curados,none,none,none
445,por que quem tem doenças respiratórias crônicas está entre os mais vulneráveis ao coronavírus? saiba quais são os riscos | coronavírus | g1 https://t.co/k3vfnwzink,1,none,none,none,none
447,"prefeito se reunirá com mp para discutir flexibilização do comércio. samuca afirma que ‘sempre priorizou empregos, mas agora o foco é barrar coronavírus’.#diariodovale #voltaredonda #samucasilva #comerciohttps://t.co/lnog8egves",1,none,none,none,none
448,"prefeitura continua distribuindo cestas básicas para ambulantes legais e taxistas auxiliares. para retirar as cestas é preciso que o motorista leve o ciat, enquanto o ambulante legal deve portar a licença. #coronavírus #bandnewsfm https://t.co/keowotxz1i",1,cesta_básica,ambulates_legais,none,none
456,quase meio milhão de recuperados do novo coronavírus no mundo. via:@gazeta_brasil https://t.co/ywvrrjlq5x,1,recuperados,novo_coronavírus,none,none
457,"que emocionante! ernando piveta, de 99 anos, ex-combatente da força expedicionária brasileira (feb), internado no hospital das forças armadas (hfa) desde o começo do mês, recebeu alta da covid-19. mais uma vitória! vamos vencer o coronavírus. https://t.co/cazhkcczcw",1,Covid-19,none,none,none
468,são leopoldo disponibiliza testes para coronavírus em todas as unidades básicas de saúde https://t.co/4jyqbxz43z https://t.co/jg9rmvyshc,1,testes,unidades_básica_de_saúde,none,none
471,Solidariedade em tempos de covid-19. Mais de 200 médicos cubanos chegaram a África do Sul para auxiliar o país no combate ao novo coronavirus. https://t.co/PWriysIzzm',1,Covid-19,médicos_cubanos,áfrica_do_sul,combate_ao_novo_coronavirus
474,"será que o sertanejo descobriu a existência dessa tal vacina numa mensagem do wpp, ou será que foi uma corrente no orkut?#maislidashttps://t.co/dhizakonoq",1,vacina,none,none,none
475,"sérgio moro: acho que não devemos antecipar o caos, porque o caos não necessariamente vai ocorrer. todas as medidas necessárias a preservação da ordem pública e da segurança têm sido tomadas. https://t.co/vycarcskz6",1,sérgio_moro,prevenção_da_ordem_pública,none,none
479,🆘 especial coronavírus | episódio 39 - possibilidades de tratamento ... tv justiça oficial ... https://t.co/82t9vm4ipf,1,possibilidades_de_tratamento,none,none,none
483,tecnologia de apple e google que pretende alertar sobre o contágio do novo coronavírus: o que se sabe até agora | tecnologia | g1 https://t.co/xp9unufjvt,1,tecnologia_para_alertar_sobre_contágio,apple,google,none
485,todo dia q eu encontro a tia da limpeza aqui do prédio ela só conversa comigo de coronavírus ou empréstimo de banco kkkkk,1,none,none,none,none
487,"O Programa Pró-Brasil tem o objetivo de integrar ações para a retomada do crescimento após a pandemia do Covid-19, gerando emprego e recuperando a estrutura do país. 🇧🇷'",1,none,pandemia,Covid-19,empregos
489,'Bill Gates muda fundação para focar no combate à COVID-19 https://t.co/iZVCS5aiDC https://t.co/nR3DRMZsSJ,1,combate_à_covid-19,none,none,none
490,ufpb liberou a licença para que interessados possam produzir em massa o equipamento que poderá salvar vidas neste momento. https://t.co/rcvhprmoqt,1,none,none,none,none
492,"um casal de idosos italianos, sandra &amp, giancarlo, celebrou seu aniversário de 50 anos, em terapia intensiva, pois ambos são pacientes com coronavírus. médicos do hospital",1,terapia_intensiva,pacientes,none,none
497,veja quais hospitais de campanha foram criados para atender pacientes com coronavírus em pernambucohttps://t.co/9isob2nbcz https://t.co/6hwlkcrlgh,1,hospitais_de_campanha,pacientes,none,none
508,coronavirus até o fim do mês fará o caminho de volta pro inferno- final do ano o comércio vai bombar nas vendas- 2021 economia nos trilhos -2022 bolsonaro se reelege,1,bolsonaro,none,none,none
510,o coronavírus surgiu depois dessa conversa https://t.co/u3rgtzy7td'},1,none,none,none,none
513,Grupo da UFMG vai monitorar o novo coronavírus no esgoto em BH e Contagem https://t.co/tIRTrlIxNx,1,UFMG,monitorar_novo_coronavírus,none,none
